P152: 0  (0,2.2473),(115.4000,34.8393,-18.6311),(-0.3484,0.8017,0.4798)
P153: 0  (0,2.2543),(113.4000,33.8250,-18.4011),(-0.3584,0.8100,0.4698)
P154: 0  (0,2.2501),(111.4000,32.8199,-18.1711),(-0.3586,0.8203,0.4516)
P155: 0  (0,2.2538),(109.4000,31.8089,-17.9311),(-0.3586,0.8201,0.4415)
P156: 0  (0,2.2559),(107.4000,30.7956,-17.6811),(-0.3689,0.8303,0.4295)
P157: 0  (0,2.2549),(105.4000,29.7847,-17.4311),(-0.3688,0.8301,0.4198)
P158: 0  (0,2.2548),(103.4000,28.7764,-17.1711),(-0.3690,0.8403,0.4103)
P159: 0  (0,2.2605),(101.4000,27.7556,-16.9111),(-0.3690,0.8401,0.3911)
P160: 0  (0,2.2567),(99.4000,26.7458,-16.6411),(-0.3792,0.8408,0.3808)
P161: 0  (0,2.2606),(97.4000,25.7272,-16.3711),(-0.3793,0.8502,0.3698)
P162: 0  (0,2.2554),(95.4000,24.7202,-16.1011),(-0.3795,0.8498,0.3602)
P163: 0  (0,2.2622),(93.4000,23.7009,-15.8211),(-0.3876,0.8525,0.3425)
P164: 0  (0,2.2630),(91.4000,22.6825,-15.5311),(-0.3872,0.8602,0.3293)
P165: 0  (0,2.2642),(89.4000,21.6615,-15.2411),(-0.3901,0.8594,0.3202)
P166: 0  (0,2.2652),(87.4000,20.6383,-14.9511),(-0.3987,0.8617,0.3100)
P167: 0  (0,2.2614),(85.4000,19.6234,-14.6611),(-0.3982,0.8704,0.3000)
P168: 0  (0,2.2673),(83.4000,18.5983,-14.3611),(-0.4000,0.8696,0.2903)
P169: 0  (0,0.8411),(83.4000,18.3384,-13.5611),(-0.4007,0.8687,0.2903)
P170: 0  (0,2.2579),(85.4000,19.3426,-13.8611),(-0.3917,0.8706,0.3000)
P171: 0  (0,2.2600),(87.4000,20.3543,-14.1511),(-0.3927,0.8680,0.3099)
P172: 0  (0,2.2568),(89.4000,21.3588,-14.4411),(-0.3906,0.8590,0.3203)
P173: 0  (0,2.2614),(91.4000,22.3737,-14.7311),(-0.3809,0.8602,0.3291)
P174: 0  (0,2.2580),(93.4000,23.3810,-15.0211),(-0.3815,0.8590,0.3490)
