P1724: 0  (0,2.1687),(-2.0000,-0.8004,0.2500),(-0.3400,0.9100,0.2200)
P1725: 0  (0,2.1694),(-2.0000,-0.8022,0.2500),(-0.3400,0.9100,0.2200)
P1726: 0  (0,2.1760),(-2.0000,-0.8168,0.2600),(-0.3400,0.9100,0.2200)
P1727: 0  (0,2.1716),(-2.0000,-0.8050,0.2600),(-0.3400,0.9100,0.2200)
P1728: 0  (0,2.1752),(-2.0000,-0.8115,0.2700),(-0.3400,0.9100,0.2200)
P1729: 0  (0,2.1742),(-2.0000,-0.8089,0.2700),(-0.3400,0.9100,0.2200)
P1730: 0  (0,2.1754),(-2.0000,-0.8121,0.2700),(-0.3400,0.9100,0.2200)
P1731: 0  (0,2.1760),(-2.0000,-0.8103,0.2800),(-0.3400,0.9100,0.2200)
P1732: 0  (0,2.1796),(-2.0000,-0.8164,0.2900),(-0.3400,0.9100,0.2200)
P1733: 0  (0,2.1808),(-2.0000,-0.8196,0.2900),(-0.3400,0.9100,0.2200)
P1734: 0  (0,2.1787),(-2.0000,-0.8141,0.2900),(-0.3400,0.9100,0.2200)
P1735: 0  (0,2.1780),(-2.0000,-0.8123,0.2900),(-0.3400,0.9100,0.2200)
P1736: 0  (0,2.1843),(-2.0000,-0.8254,0.3000),(-0.3400,0.9100,0.2200)
P1737: 0  (0,0.8234),(-0.0000,-0.1949,0.8000),(-0.3400,0.9100,0.2200)
P1738: 0  (0,2.1839),(2.0000,0.8242,-0.3000),(-0.3400,0.9100,0.2200)
P1739: 0  (0,2.1779),(2.0000,0.8118,-0.2900),(-0.3400,0.9100,0.2200)
P1740: 0  (0,2.1785),(2.0000,0.8134,-0.2900),(-0.3400,0.9100,0.2200)
P1741: 0  (0,2.1821),(2.0000,0.8230,-0.2900),(-0.3400,0.9100,0.2200)
P1742: 0  (0,2.1802),(2.0000,0.8179,-0.2900),(-0.3400,0.9100,0.2200)
P1743: 0  (0,2.1755),(2.0000,0.8088,-0.2800),(-0.3400,0.9100,0.2200)
